uid,name,type,programs,alternate_names
36360,AUTONOMOUS NONCOMMERCIAL ORGANIZATION FOR THE STUDY AND DEVELOPMENT OF INTERNATIONAL COOPERATION IN THE ECONOMIC SPHERE INTERNATIONAL AGENCY OF SOVEREIGN DEVELOPMENT,entity,RUSSIA-EO14024,INTERNATIONAL AGENCY OF SOVEREIGN DEVELOPMENT RBK; ANO INTERNATIONAL AGENCY OF SOVEREIGN DEVELOPMENT
36361,"MELIKOV, Nikita",individual,RUSSIA-EO14024,
36362,"SAMOYLOV, Artem",individual,RUSSIA-EO14024,
36363,"OKULOV, Aleksandr",individual,RUSSIA-EO14024,"OKULOV, Alexander Fiodorovich"
36364,ALL-RUSSIAN PUBLIC ORGANIZATION SOCIETY FOR THE PROMOTION OF RUSSIAN HISTORICAL DEVELOPMENT TSARGRAD,entity,RUSSIA-EO14024,TSARGRAD SOCIETY; ALL-RUSSIAN PUBLIC ORGANIZATION TSARGRAD; SOCIETY OF THE DOUBLE-HEADED EAGLE FOR THE PROPAGATION OF RUSSIAN HISTORICAL ENLIGHTENMENT; DOUBLE HEADED EAGLE SOCIETY; ALL-RUSSIAN PUBLIC ORGANIZATION SOCIETY FOR THE DEVELOPMENT OF RUSSIAN HISTORICAL EDUCATION DOUBLE-HEADED EAGLE
36365,LIMITED LIABILITY COMPANY VLADEKS KHOLDING,entity,RUSSIA-EO14024,LLC VLADEKS KHOLDING
36366,LIMITED LIABILITY COMPANY VLADEKS,entity,RUSSIA-EO14024,LLC VLADEKS
36367,LIMITED LIABILITY COMPANY RUSSIAN DIGITAL SOLUTIONS,entity,RUSSIA-EO14024,LLC RUS.TSIFRA; LLC RUS.DIGITAL; RUSSKIE TSIFROVYE RESHENIYA
36368,"MARKOV, Ilya Anatolyevich",individual,RUSSIA-EO14024,"MARKOV, Ilya Anatolevich"
36369,"NECHIPORUK, Roman Viktorovich",individual,RUSSIA-EO14024,
36370,"TYURINA, Natalya Aleksandrovna",individual,RUSSIA-EO14024,
36376,ADVANCED RESEARCH FOUNDATION,entity,UKRAINE-EO13662; RUSSIA-EO14024,FOND PERSPEKTIVNYKH ISSLEDOVANIY
36377,"GRIGORYEV, Andrey Ivanovich",individual,RUSSIA-EO14024,"GRIGORYEV, Andrei Ivanovich; GRIGORIEV, Andrey Ivanovich; GRIGOR'EV, Andrej Ivanovich"
36378,T7-OKY,aircraft,UKRAINE-EO13685,
36380,"LEVIN, Dmitriy Olegovich",individual,RUSSIA-EO14024,"LEVIN, Dmitry Olegovich; LEVIN, Dmitrii Olegovich"
36381,"EMELYANOVA, Svetlana Petrovna",individual,RUSSIA-EO14024,"EMILIANOVA, Svetlana Petrovna; YEMILYANOVA, Svetlana Petrovna; YEMILIANOVA, Svetlana Petrovna"
36382,"NESTERENKO, Tatyana Gennadevna",individual,RUSSIA-EO14024,"NESTERENKO, Tatyana Gennadievna; NESTERENKO, Tatiana Gennadievna; NESTERENKO, Tatyana Gennadyevna; NESTERENKO, Tatiana Gennadevna"
36385,"RUSANOV, Sergey Georgievich",individual,RUSSIA-EO14024,"RUSANOV, Sergei Georgievich; RUSANOV, Sergey Georgiyevich"
36386,"YUDAYEVA, Kseniya Valentinovna",individual,RUSSIA-EO14024,"YUDAEVA, Ksenia Valentinovna; IUDAEVA, Ksenia Valentinovna; IUDAEVA, Kseniya Valentinovna; YUDAEVA, Xenia Valentinovna; IUDAEVA, Xeniya Valentinovna; IUDAEVA, Xenia Valentinovna; YUDAYEVA, Xeniya Valentinovna"
36389,"ALEKSEEV, Mikhail Yurevich",individual,RUSSIA-EO14024,"ALEKSEYEV, Mikhail Yurievich; ALEXEEV, Mikhail Yurievich; ALEXEYEV, Mikhail Iurievich; ALEKSEEV, Mikhail"
36392,"KOLYCHEV, Vladimir Vladimirovich",individual,RUSSIA-EO14024,
36393,"SIMANOVSKIY, Alexey Yurevich",individual,RUSSIA-EO14024,"SIMANOVSKIY, Aleksei Yurievich; SIMANOVSKIY, Alexey Yuryevich; SIMANOVSKIY, Alexei Iurevich; SIMANOVSKII, Aleksey Iurievich"
36397,"USTINOV, Vladimir Vasilyevich",individual,RUSSIA-EO14024,
36399,LADY LEILA,vessel,RUSSIA-EO14024,
36400,LADY RANIA,vessel,RUSSIA-EO14024,
36401,LADY SEVDA,vessel,RUSSIA-EO14024,
36402,SV KONSTANTIN,vessel,RUSSIA-EO14024,
36404,"LAVROVA, Maria Aleksandrovna",individual,RUSSIA-EO14024,
36405,"VINOKUROVA, Yekaterina Sergeyevna",individual,RUSSIA-EO14024,"LAVROVA, Yekaterina Sergeyevna"
36407,"MEDVEDEV, Dmitry Anatolievich",individual,RUSSIA-EO14024,"MEDVEDEV, Dmitry"
36408,"KABAEVA, Alina Maratovna",individual,RUSSIA-EO14024,"KABAYEVA, Alina"
36409,SOVREMENNYE TEKHNOLOGII LIMITED LIABILITY COMPANY,entity,RUSSIA-EO14024,SOVREMENNYE TEKHNOLOGII LLC; SOVREMENNYE TEKHNOLOGII
36410,JOINT STOCK COMPANY SBERBANK TECHNOLOGIES,entity,RUSSIA-EO14024,SBERTECH JSC; JOINT STOCK COMPANY SBERBANK TECHNOLOGY
36411,JOINT STOCK COMPANY LOYALTY PROGRAMS CENTER,entity,RUSSIA-EO14024,LPC JSC; CENTRE OF LOYALTY PROGRAMMES
36416,JOINT STOCK COMPANY BUSINESS ENVIRONMENT,entity,RUSSIA-EO14024,DELOVAYA SREDA JSC
36418,LIMITED LIABILITY COMPANY SBERBANK SERVICE,entity,RUSSIA-EO14024,SBERBANK SERVICE LLC; SBERBANK-SERVICE
36419,LIMITED LIABILITY COMPANY KORUS CONSULTING CIS,entity,RUSSIA-EO14024,KORUS CONSULTING CIS LLC; KORUS CONSULTING SNG
36420,"VORONTSOVA, Maria Vladimirovna",individual,RUSSIA-EO14024,"PUTINA, Maria; FAASSEN, Maria Vladimirovna; VORONTSOVA, Mariya Vladimirovna"
36421,LIMITED LIABILITY COMPANY RUTARGET,entity,RUSSIA-EO14024,RUTARGET LLC; RUTARGET LIMITED
36422,LIMITED LIABILITY COMPANY SBERBANK REAL ESTATE CENTER,entity,RUSSIA-EO14024,TSENTR NEDVIZHIMOSTI OT SBERBANKA
36423,LIMITED LIABILITY COMPANY DIGITAL TECHNOLOGIES,entity,RUSSIA-EO14024,TSIFROVYE TEKHNOLOGII
36424,SBER LEGAL LIMITED LIABILITY COMPANY,entity,RUSSIA-EO14024,SBER LEGAL LLC; SBER LIGAL
36425,BARUS LIMITED LIABILITY COMPANY,entity,RUSSIA-EO14024,OOO BARUS; BARUS
36426,JOINT STOCK COMPANY STRATEGY PARTNERS GROUP,entity,RUSSIA-EO14024,STRATEGY PARTNERS GROUP JSC
36427,SBER VOSTOK LIMITED LIABILITY PARTNERSHIP,entity,RUSSIA-EO14024,SBER VOSTOK LLP; SBER EAST LLP; SBER VOSTOK
36428,BANKRUPTCY TECHNOLOGY CENTER LIMITED LIABILITY COMPANY,entity,RUSSIA-EO14024,TSENTR TEKHNOLOGII BANKROTSTVA
36429,JOINT STOCK COMPANY UNITED CREDIT BUREAU,entity,RUSSIA-EO14024,
36431,PUBLIC JOINT STOCK COMPANY UNITED AIRCRAFT CORPORATION,entity,UKRAINE-EO13662; RUSSIA-EO14024,UNITED AIRCRAFT CORPORATION; PJSC UAC; PUBLICHNOE AKTSIONERNOE OBSCHESTVO OBEDINENNAYA AVIASTROITELNAYA KORPORATSIYA; OJSC UAC; OTKRYTOE AKTSIONERNOE OBSCHESTVO OBEDINENNAYA AVIASTROITELNAYA KORPORATSIYA; SUKHOI; MIG
36432,PUBLIC JOINT STOCK COMPANY TAGANROG AVIATION SCIENTIFIC-TECHNICAL COMPLEX N.A. G.M. BERIEV,entity,RUSSIA-EO14024,PUBLICHNOE AKTSIONERNOE OBSHCHESTVO TAGANROGSKI AVIATSIONNY NAUCHNO TEKHNICHESKI KOMPLEKS IM. G.M. BERIEVA; PJSC TAGANROG AVIATION SCIENTIFIC-TECHNICAL COMPLEX N.A. G.M. BERIEV; TANTK IM.G.M. BERIEVA PAO; PJSC TASTC N.A. G. M. BERIEV; BERIEV AIRCRAFT COMPANY; TAGANROGSKI AVIATSIONNY NAUCHNO-TEKHNICHESKI KOMPLEKS IM. G.M. BERIEVA PAO
36433,JOINT STOCK COMPANY FLIGHT RESEARCH INSTITUTE N.A. M.M. GROMOV,entity,RUSSIA-EO14024,AKTSIONERNOE OBSHCHESTVO LETNO-ISSLEDOVATELSKI INSTITUT IMENI M.M. GROMOVA; JSC FLIGHT RESEARCH INSTITUTE N.A. M.M. GROMOV; JSC FRI N.A. M.M. GROMOV; STATE FEDERAL UNITARY ENTERPRISE GROMOV FLIGHT RESEARCH INSTITUTE
36456,BITRIVER AG,entity,RUSSIA-EO14024,
36457,OOO MANAGEMENT COMPANY BITRIVER,entity,RUSSIA-EO14024,"MC BITRIVER, LLC; UK BITRIVER, LLC"
36458,OOO BITRIVER RUS,entity,RUSSIA-EO14024,BITRIVER RUS
36460,"KADYROVA, Medni Musaevna",individual,RUSSIA-EO14024,"AYADMIROVA, Medni Musaevna; KADYROVA, Medny"
36461,"KHAZUEVA, Fatima Shaykhievna",individual,RUSSIA-EO14024,
36462,"KADYROVA, Ayshat Ramzanovna",individual,RUSSIA-EO14024,"KADYROVA, Aishat Ramzanovna"
36463,"KADYROVA, Karina Ramzanovna",individual,RUSSIA-EO14024,"KADYROVA, Khadizhat"
36464,LIMITED LIABILITY COMPANY FIRDAWS,entity,RUSSIA-EO14024,FIRDAWS LTD; FIRDAUS LIMITED; FIRDAWS LLC
36465,OOO EVEREST GRUP,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU EVEREST GRUP; EVEREST GRUP
36466,OOO SIBIRSKIE MINERALY,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU GORNO-OBOGATITELNY KOMBINAT SIBIRSKIE MINERALY; GOK SIBIRSKIE MINERALY
36467,OOO TUVAASBEST,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU GORNO-OBOGATITELNY KOMBINAT TUVAASBEST
36468,OOO TORGOVY DOM ASBEST,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU TD ASBEST
36469,OOO BITRIVER-B,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU BITRIVER-B
36470,OOO BITRIVER-K,entity,RUSSIA-EO14024,"BITRIVER-K, LLC"
36471,OOO BITRIVER-NORTH,entity,RUSSIA-EO14024,"BITRIVER-NORTH LLC; BITRIVER-SEVER, OOO"
36472,OOO BITRIVER-TURMA,entity,RUSSIA-EO14024,"BITRIVER-TURMA, LLC"
36473,"BENDERSKIY, Eduard Vitalyevich",individual,CYBER2; RUSSIA-EO14024,"BENDERSKY, Eduard Vitalevich; BENDERSKII, Eduard Vitalyevich; BENDERSKI, Eduard Vitalevich"
36477,"MALOFEYEV, Kirill Konstantinovich",individual,RUSSIA-EO14024,"MALOFEEV, Kirill Konstantinovich"
36478,"SUBBOTIN, Alexey Anatolyevich",individual,RUSSIA-EO14024,"SUBBOTIN, Aleksey Anatolyevich"
36479,"KUPRIYANOV, Alexey Aleksandrovich",individual,RUSSIA-EO14024,"KUPRIYANOV, Aleksey Aleksandrovich"
36480,"LESHCHENKO, Mikhail Aleksandrovich",individual,RUSSIA-EO14024,
36481,"GADETSKIY, Yevgeniy Yuryevich",individual,RUSSIA-EO14024,"GADETSKI, Evgeni Yurevich; GADETSKII, Evgenii Yuryevich"
36482,"YAKUSHEV, Mikhail Ilich",individual,RUSSIA-EO14024,
36483,"KUZMIN, Pavel Vladimirovich",individual,RUSSIA-EO14024,
36496,PUBLIC JOINT STOCK COMPANY ROSBANK,entity,UKRAINE-EO13662; RUSSIA-EO14024,ROSBANK PJSC; AKB ROSBANK PAO; AKB ROSBANK OAO; JOINT STOCK COMMERCIAL BANK ROSBANK; COMMERCIAL BANK NEZAVISIMOST
36497,"ROLDUGIN, Sergei Pavlovich",individual,RUSSIA-EO14024,"ROLDUGIN, Sergey"
36498,"MIRTOVA, Elena Yuryevna",individual,RUSSIA-EO14024,"MIRTOVA, Yelena"
36500,"RESHETNIKOV, Maxim Gennadyevich",individual,RUSSIA-EO14024,
36501,"SAVELYEV, Vitaly Gennadyevich",individual,RUSSIA-EO14024,"SAVELIEV, Vitaly Gennadyevich"
36516,"CHAYKA, Igor Yuryevich",individual,RUSSIA-EO14024,"CHAIKA, Igor Yuryevich"
36517,AKTSIONERNOE OBSHCHESTVO NATSIONALNAYA INZHINIRINGOVAYA KORPORATSIYA,entity,RUSSIA-EO14024,JOINT STOCK COMPANY NATIONAL ENGINEERING CORPORATION
36536,"TROSHIN, Aleksei Valeryevich",individual,RUSSIA-EO14024,
36537,OOO AQUA SOLID,entity,RUSSIA-EO14024,OBSHSCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU AQUA SOLID
36556,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU FERTOING,entity,RUSSIA-EO14024,OOO FERTOING; LIMITED LIABILITY COMPANY FERTOING; FERTOING LTD
36576,OOO EKOGRUPP,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSVENNOSTYU EKOGRUPP
36596,OOO INZHINIRING.RF,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU INZHINIRING.RF
36616,OOO INNOVATSII SVETA,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU INOVATSII SVETA
36636,OOO KHARTIYA,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU KHARTIYA
36637,OOO BM PROEKT-EKOLOGIYA,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU BM PROEKT-EKOLOGIYA
36656,OOO MEZHMUNITSIPALNOE ATP,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU MEZHMUNITSIPALNOE AVTOTRANSPORTNOE PREDPRIYATIE
36657,"ZAVOROTNYI, Ivan Aleksandrovich",individual,RUSSIA-EO14024,
36658,OOO AGRO-REGION,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU AGRO-REGION
36659,OOO REGION-COMFORT,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU REGION-COMFORT
36676,OOO KOMPANIYA ZOLOTOI VEK,entity,RUSSIA-EO14024,OBSHCHESTVO S OGRANICHENNOI OTVETSTENNOSTYU KOMPANIYA ZOLOTOI VEK
36696,SPARTA II,vessel,RUSSIA-EO14024,
36697,AMBAL,vessel,RUSSIA-EO14024,
36716,MARIA E,vessel,RUSSIA-EO14024,
36736,SC SOUTH LLC,entity,RUSSIA-EO14024,SC-YUG; SHIPPING COMPANY SOUTH
36756,"AKIMOV, Alexander Konstantinovich",individual,RUSSIA-EO14024,"AKIMOV, Aleksandr Konstantinovich"
36757,"ABRAMOV, Ivan Nikolayevich",individual,RUSSIA-EO14024,
36758,"AKHMADOV, Mohmad Isaevich",individual,RUSSIA-EO14024,"AKHMADOV, Mokhmad Isaevich"
36759,"ARENIN, Sergei Petrovich",individual,RUSSIA-EO14024,
36760,"ARKHAROV, Yuri Viktorovich",individual,RUSSIA-EO14024,
36761,"ARTAMONOV, Anatoly Dmitrievich",individual,RUSSIA-EO14024,
36762,"AFANASOV, Mikhail Alexandrovich",individual,RUSSIA-EO14024,
36763,"ALEKSEEV, Oleg Aleksandrovich",individual,RUSSIA-EO14024,"ALEKSEYEV, Oleg Aleksandrovich"
36764,"AFANASEVA, Yelena Vladimirovna",individual,RUSSIA-EO14024,"AFANASYEVA, Yelena Vladimirovna"
36765,"BASHKIN, Alexander Davidovich",individual,RUSSIA-EO14024,"BASHKIN, Aleksandr Davidovich"
36766,"BAZILEVSKY, Andrey Alexandrovich",individual,RUSSIA-EO14024,
36767,"BARAKHOYEV, Mukharbek Oybertovich",individual,RUSSIA-EO14024,
36768,"BEZDENEZHNYKH, Sergei Vyacheslavovich",individual,RUSSIA-EO14024,"BEZDENEZHNYKH, Sergey Vyacheslavovich"
36769,"BONDAREV, Viktor Nikolayevich",individual,RUSSIA-EO14024,
36770,"BORISOV, Yegor Afanasyevich",individual,RUSSIA-EO14024,
36771,"BRYKSIN, Alexander Yuryevich",individual,RUSSIA-EO14024,"BRYKSIN, Aleksandr Yuryevich"
36772,"BELOUSOV, Mikhail Vladimirovich",individual,RUSSIA-EO14024,
36773,"BEREZKIN, Sergei Vladimirovich",individual,RUSSIA-EO14024,"BERYOZKIN, Sergey Vladimirovich"
36774,"BEKETOV, Vladimir Andreyevich",individual,RUSSIA-EO14024,
36775,"BIBIKOVA, Yelena Vasilyevna",individual,RUSSIA-EO14024,
36776,"CHERNYSHEV, Andrey Vladimirovich",individual,RUSSIA-EO14024,"CHERNYSHYOV, Andrey Vladimirovich"
36777,"DVOINYKH, Alexander Vlademirovich",individual,RUSSIA-EO14024,"DVOYNYKH, Aleksandr Vladimirovich"
36778,"DENGIN, Vadim Yevgenyevich",individual,RUSSIA-EO14024,
36779,"DOLGOV, Konstantin Konstantinovich",individual,RUSSIA-EO14024,
36780,"EMELYANOV, Gennady Egorovich",individual,RUSSIA-EO14024,"YEMELYANOV, Gennady Egorovich"
36781,"EPIFANOVA, Olga Nikolayevna",individual,RUSSIA-EO14024,"EPIFANOVA, Olga Nikolaevna"
36782,"FADZAYEV, Arsen Suleymanovich",individual,RUSSIA-EO14024,
36783,"FEDOROV, Yury Viktorovich",individual,RUSSIA-EO14024,"FYODOROV, Yury Viktorovich"
36784,"FYODOROV, Nikolai Vasilyevich",individual,RUSSIA-EO14024,"FYODOROV, Nikolay Vasilyevich"
36785,"GIBATDINOV, Airat Minerasikhovich",individual,RUSSIA-EO14024,"GIBATDINOV, Ayrat Minerasikhovich"
36786,"GUSEV, Denis Vladimirovich",individual,RUSSIA-EO14024,
36787,"GUMEROVA, Lilia Salavatovna",individual,RUSSIA-EO14024,"GUMEROVA, Liliya Salavatovna"
36788,"GALUSHINA, Rimma Fyodorovna",individual,RUSSIA-EO14024,
36789,"GEREMEYEV, Suleiman Sadulayevich",individual,RUSSIA-EO14024,
36790,"GIGEL, Tatyana Anatolyevna",individual,RUSSIA-EO14024,
36791,"GUSAKOVSKY, Alexander Vladislavovich",individual,RUSSIA-EO14024,"GUSAKOVSKY, Aleksandr Vladislavovich"
36792,"GORITSKY, Dmitry Yuryevich",individual,RUSSIA-EO14024,
36793,"GLEBOVA, Lyubov Nikolayevna",individual,RUSSIA-EO14024,
36794,"GORNYAKOV, Sergei Vasilyevich",individual,RUSSIA-EO14024,"GORNYAKOV, Sergey Vasilyevich"
36795,"GORYACHEVA, Svetlana Petrovna",individual,RUSSIA-EO14024,
36796,"GORODETSKIY, Vladimir Filippovich",individual,RUSSIA-EO14024,"GORODETSKY, Vladimir Filippovich"
36797,"ISAKOV, Eduard Vladimirovich",individual,RUSSIA-EO14024,
36798,"IKONNIKOV, Vasily Nikolayevich",individual,RUSSIA-EO14024,
36799,"IVANOV, Sergey Borisovich",individual,RUSSIA-EO14024,
36800,"KONDRATENKO, Aleksey Nikolayevich",individual,RUSSIA-EO14024,
36801,"KARLIN, Alexander Bogdanovich",individual,RUSSIA-EO14024,
36802,"KLIMOV, Andrey Akardyevich",individual,RUSSIA-EO14024,"KLIMOV, Andrei Akardyevich"
36803,"KUTEPOV, Andrey Viktorovich",individual,RUSSIA-EO14024,
36804,"KHAMCHIEV, Belan Bagaudinovich",individual,RUSSIA-EO14024,
36805,"KARELOVA, Galina Nikolayevna",individual,RUSSIA-EO14024,
36806,"KOZHANOVA, Irina Andreyevna",individual,RUSSIA-EO14024,
36807,"KAZANOKOV, Krym Olievich",individual,RUSSIA-EO14024,
36808,"KHAPSIROKOV, Murat Krym-Gerievich",individual,RUSSIA-EO14024,
36809,"KONDRATYUK, Nikolai Fyodorovich",individual,RUSSIA-EO14024,
36810,"KHLYAKINA, Oksana Vladimirovna",individual,RUSSIA-EO14024,
36811,"KALASHNIK, Sergey Viktorovich",individual,RUSSIA-EO14024,
36812,"KRUGLY, Vladimir Igorevich",individual,RUSSIA-EO14024,
36813,"KARELIN, Alexander Alexandrovich",individual,RUSSIA-EO14024,"KARELIN, Aleksandr Alexandrovich"
36814,"KISLOV, Andrey Igoryevich",individual,RUSSIA-EO14024,
36815,"KUZMIN, Dmitry Gennadyevich",individual,RUSSIA-EO14024,
36816,"KARASIN, Grigory Borisovich",individual,RUSSIA-EO14024,
36817,"KOSYKHINA, Natalia Vladimirovna",individual,RUSSIA-EO14024,"KOSIKHINA, Natalya Vladimirovna"
36818,"KULIKOVSKIH, Nina Germanovna",individual,RUSSIA-EO14024,"KULIKOVSKIKH, Nina Germanovna"
36819,"KHOKHLOVA, Olga Nikolayevna",individual,RUSSIA-EO14024,
36820,"KISLYAK, Sergei Ivanovich",individual,RUSSIA-EO14024,
36821,"KOLBIN, Sergey Nikolayevich",individual,RUSSIA-EO14024,"KOLBIN, Sergei Nikolayevich"
36822,"KRAVCHENKO, Vladimir Kasimirovich",individual,RUSSIA-EO14024,
36823,"LEDKOV, Grigory Petrovich",individual,RUSSIA-EO14024,
36825,"LAZUTKINA, Yulia Viktorovna",individual,RUSSIA-EO14024,"LAZUTKINA, Yuliya Viktorovna"
36826,"MAYOROV, Alexei Petrovich",individual,RUSSIA-EO14024,"MAYOROV, Aleksey Petrovich"
36827,"MOROZOV, Igor Nikolayevich",individual,RUSSIA-EO14024,
36828,"MITIN, Sergei Gerasimovich",individual,RUSSIA-EO14024,"MITIN, Sergey Gerasimovich"
36829,"MURATOV, Sergey Nikolayevich",individual,RUSSIA-EO14024,
36830,"MUKHAMETSHIN, Farit Mubarakshevich",individual,RUSSIA-EO14024,
36831,"MIKHAILOV, Sergei Petrovich",individual,RUSSIA-EO14024,"MIKHAILOV, Sergey Patrovich"
36832,"MARTYNOV, Sergey Alexandrovich",individual,RUSSIA-EO14024,
36833,"MAMSUROV, Taimuraz Dzhambekovich",individual,RUSSIA-EO14024,
36834,"NAROLIN, Alexander Vladimirovich",individual,RUSSIA-EO14024,
36835,"NIKITIN, Alexander Valeryevich",individual,RUSSIA-EO14024,"NIKITIN, Aleksandr Valeryevich"
36836,"NEVZOROV, Boris Alexandrovich",individual,RUSSIA-EO14024,
36837,"NOVOZHILOV, Viktor Feodosyevich",individual,RUSSIA-EO14024,
36838,"NOVIUKHOV, Alexander Vyacheslavovich",individual,RUSSIA-EO14024,"NOVYUKHOV, Aleksandr Vyacheslavovich"
36839,"NAGOVITSYN, Vyacheslav Vladimirovich",individual,RUSSIA-EO14024,
36840,"ORLOV, Alexei Maratovich",individual,RUSSIA-EO14024,"ORLOV, Aleksey Maratovich"
36841,"OYUN, Dina Ivanovna",individual,RUSSIA-EO14024,
36842,"OTKE, Anna Ivanovna",individual,RUSSIA-EO14024,
36843,"ORDENOV, Gennady Ivanovich",individual,RUSSIA-EO14024,
36844,"PRONYUSHKIN, Alexander Yuryevich",individual,RUSSIA-EO14024,"PRONYUSHKIN, Aleksandr Yuryevich"
36845,"PERMINOV, Dmitry Sergeyevich",individual,RUSSIA-EO14024,
36846,"PAVLOVA, Margarita Nikolayevna",individual,RUSSIA-EO14024,
36847,"PERMINOVA, Yelena Alekseyevna",individual,RUSSIA-EO14024,
36848,"PISAREVA, Elena Vladimirovna",individual,RUSSIA-EO14024,"PISAREVA, Yelena Vladimirovna"
36849,"PETINA, Irina Alexandrovna",individual,RUSSIA-EO14024,
36850,"PERMINOV, Sergey Nikolayevich",individual,RUSSIA-EO14024,
36851,"POLETAYEV, Vladimir Vladimirovich",individual,RUSSIA-EO14024,
36852,"RAKITIN, Alexander Vasilyevich",individual,RUSSIA-EO14024,"RAKITIN, Aleksandr Vasilievich"
36853,"RAPOTA, Grigoriy Alexeyevich",individual,RUSSIA-EO14024,"RAPOTA, Grigory Alexeyevich"
36854,"RUKAVISHNIKOVA, Irina Valeryevna",individual,RUSSIA-EO14024,
36855,"RYABUKHIN, Sergey Nikolayevich",individual,RUSSIA-EO14024,
36856,"SALPAGAROV, Akhmat Anzorovich",individual,RUSSIA-EO14024,
36857,"SINITSYN, Alexei Vladimirovich",individual,RUSSIA-EO14024,"SINITSYN, Aleksei Vladimirovich"
36858,"SHEVCHENKO, Andrei Anatolyevich",individual,RUSSIA-EO14024,
36859,"SAVELYEV, Dmitry Vladimirovich",individual,RUSSIA-EO14024,
36860,"SAVCHENKO, Evgeny Stepanovich",individual,RUSSIA-EO14024,"SAVCHENKO, Yevgeny Stepanovich"
36861,"SVYATENKO, Inna Yuryevna",individual,RUSSIA-EO14024,
36862,"SKAKOVSKAYA, Lyudmila Nikolayevna",individual,RUSSIA-EO14024,
36864,"SAVIN, Alexander Alexandrovich",individual,RUSSIA-EO14024,"SAVIN, Aleksandr Alexandrovich"
36865,"SHIROKOV, Anatoly Ivanovich",individual,RUSSIA-EO14024,
36866,"SHEIKIN, Artem Gennadyevich",individual,RUSSIA-EO14024,"SHEYKIN, Artyom Gennadievich"
36867,"SHUMILOVA, Elena Borisovna",individual,RUSSIA-EO14024,"SHUMILOVA, Yelena Borisovna"
36868,"SOLODUN, Galina Nikolayevna",individual,RUSSIA-EO14024,
36869,"SAFIN, Lenar Rinatovich",individual,RUSSIA-EO14024,
36870,"SEMISOTOV, Nikolai Petrovich",individual,RUSSIA-EO14024,
36871,"SEMYONOV, Valery Vladimirovich",individual,RUSSIA-EO14024,
36872,"TKACH, Oleg Polikarpovich",individual,RUSSIA-EO14024,
36873,"TARAKANOV, Pavel Vladimirovich",individual,RUSSIA-EO14024,
36874,"TALABAYEVA, Lyudmila Zaumovna",individual,RUSSIA-EO14024,
36875,"TSEPKIN, Oleg Vladimirovich",individual,RUSSIA-EO14024,
36876,"TULTAEV, Peter Nikolayevich",individual,RUSSIA-EO14024,"TULTAYEV, Pyotr Nikolaevich"
36877,"TIMCHENKO, Vyacheslav Stepanovich",individual,RUSSIA-EO14024,
36878,"USATYUK, Valery Petrovich",individual,RUSSIA-EO14024,
36879,"ULBASHEV, Mukharby Magomedovich",individual,RUSSIA-EO14024,
36880,"VAINBERG, Alexander Vladelenovich",individual,RUSSIA-EO14024,"VAYNBERG, Aleksandr Vladelenovich"
36881,"VYSOKINSKY, Alexander Gennadyevich",individual,RUSSIA-EO14024,"VYSOKINSKY, Aleksandr Gennadyevich"
36882,"VLADIMIROV, Nikolay Nikolayevich",individual,RUSSIA-EO14024,"VLADIMIROV, Nikolai Nikolayevich"
36883,"VALYAEV, Yuri Konstantinovich",individual,RUSSIA-EO14024,"VALYAYEV, Yuri Konstantinovich"
36884,"VARFOLOMEEV, Alexander Georgyevich",individual,RUSSIA-EO14024,"VARFOLOMEYEV, Aleksandr Georgyevich"
36885,"VASILYEV, Valery Nikolayevich",individual,RUSSIA-EO14024,
36886,"VOROBYOV, Yury Leonidovich",individual,RUSSIA-EO14024,
36887,"YAROSHUK, Alexander Georgievich",individual,RUSSIA-EO14024,
36888,"YATSKIN, Andrey Vladimirovich",individual,RUSSIA-EO14024,
36889,"YALALOV, Irek Ishmukhametovich",individual,RUSSIA-EO14024,
36890,"YEPISHIN, Andrei Nikolayevich",individual,RUSSIA-EO14024,"YEPISHIN, Andrey Nikolayevich"
36891,"YAGUBOV, Gennady Vladimirovich",individual,RUSSIA-EO14024,
36892,"ZHUKOVA, Anastasia Gennadyevna",individual,RUSSIA-EO14024,
